Unnamed: 0,REFERENCE: tag,REFERENCE: doi_x,FORMULA,PROPERTY: Type of phases,PROPERTY: Single/Multiphase,PROPERTY: synthesis method,PROPERTY: grain size ($\mu$m),PROPERTY: ROM Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: ROM Young modulus (GPa),PROPERTY: Exp. Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: comment,Internal Reference #,Original DOI,PROPERTY: Exp. Density (g/cm$^3$),Unnamed: 22,IDENTIFIER: Reference ID,REFERENCE: title,REFERENCE: year,REFERENCE: doi_y,REFERENCE: url,REFERENCE: doi,PROPERTY: BCC/FCC/other,PROPERTY: Processing method,PROPERTY: Microstructure,PROPERTY: Calculated Density (g/cm$^3$),PROPERTY: Calculated Young modulus (GPa)
394,79,10.1016/j.jallcom.2015.07.285,Cu1 Mn1 Ni1 Zn0.333,FCC,S,AC,,8.3,147.0,C,25.0,215.0,,60.0,,169.0,,,,,,,,,,62,"High entropy brasses and bronzes – Microstructure, phase evolution and properties",2015.0,10.1016/j.jallcom.2015.07.285,http://dx.doi.org/10.1016/j.jallcom.2015.07.285,10.1016/j.jallcom.2015.07.285,FCC,CAST,FCC,8.3,169
395,79,10.1016/j.jallcom.2015.07.285,Cu1 Mn1 Ni1 Zn0.25,FCC,S,AC,,8.3,109.0,C,25.0,140.0,,65.0,,171.0,,,,,,,,,,62,"High entropy brasses and bronzes – Microstructure, phase evolution and properties",2015.0,10.1016/j.jallcom.2015.07.285,http://dx.doi.org/10.1016/j.jallcom.2015.07.285,10.1016/j.jallcom.2015.07.285,FCC,CAST,FCC,8.3,171
396,79,10.1016/j.jallcom.2015.07.285,Al0.111 Cu1 Mn1 Ni1,FCC+Im,M,AC,,8.1,241.0,C,25.0,515.0,,40.0,,,,,,,,,,,,62,"High entropy brasses and bronzes – Microstructure, phase evolution and properties",2015.0,10.1016/j.jallcom.2015.07.285,http://dx.doi.org/10.1016/j.jallcom.2015.07.285,10.1016/j.jallcom.2015.07.285,other,CAST,FCC+Sec.,8.2,
397,79,10.1016/j.jallcom.2015.07.285,Cu1 Mn1 Ni1 Sn0.111,FCC+heusler,M,AC,,8.3,318.0,C,25.0,630.0,,20.0,,,,,,,,,,,,62,"High entropy brasses and bronzes – Microstructure, phase evolution and properties",2015.0,10.1016/j.jallcom.2015.07.285,http://dx.doi.org/10.1016/j.jallcom.2015.07.285,10.1016/j.jallcom.2015.07.285,other,CAST,FCC+Sec.,8.4,
398,79,10.1016/j.jallcom.2015.07.285,Al0.053 Cu1 Mn1 Ni1,FCC,S,AC,,8.3,166.0,C,25.0,330.0,,45.0,,174.0,,,,,,,,,,62,"High entropy brasses and bronzes – Microstructure, phase evolution and properties",2015.0,10.1016/j.jallcom.2015.07.285,http://dx.doi.org/10.1016/j.jallcom.2015.07.285,10.1016/j.jallcom.2015.07.285,FCC,CAST,FCC,8.3,174
399,79,10.1016/j.jallcom.2015.07.285,Cu1 Mn1 Ni1 Sn0.053,FCC+heusler,M,AC,,8.4,205.0,C,25.0,380.0,,63.0,,,,,,,,,,,,62,"High entropy brasses and bronzes – Microstructure, phase evolution and properties",2015.0,10.1016/j.jallcom.2015.07.285,http://dx.doi.org/10.1016/j.jallcom.2015.07.285,10.1016/j.jallcom.2015.07.285,other,CAST,FCC+Sec.,8.4,
400,80,10.1007/s11661-005-0218-9,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,S,AC,,7.9,,C,1000.0,150.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,FCC,CAST,FCC,7.8,193
401,80,10.1007/s11661-005-0218-9,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,S,AC,,7.9,,C,25.0,388.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,FCC,CAST,FCC,7.8,193
402,80,10.1007/s11661-005-0218-9,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,S,AC,,7.9,,C,300.0,411.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,FCC,CAST,FCC,7.8,193
403,80,10.1007/s11661-005-0218-9,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,S,AC,,7.9,,C,500.0,421.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,FCC,CAST,FCC,7.8,193
404,80,10.1007/s11661-005-0218-9,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,S,AC,,7.9,,C,700.0,426.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,FCC,CAST,FCC,7.8,193
405,80,10.1007/s11661-005-0218-9,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,S,AC,,7.9,,C,900.0,230.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,FCC,CAST,FCC,7.8,193
406,80,10.1007/s11661-005-0218-9,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,S,AC,,7.9,,C,1100.0,80.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,FCC,CAST,FCC,7.8,193
407,80,10.1007/s11661-005-0218-9,Al1 Co0.5 Cr0.5 Cu0.5 Fe0.5 Ni0.5,BCC,S,AC,,6.7,,C,1000.0,116.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,BCC,CAST,BCC,6.7,167
408,80,10.1007/s11661-005-0218-9,Al1 Co0.5 Cr0.5 Cu0.5 Fe0.5 Ni0.5,BCC,S,AC,,6.7,,C,1100.0,79.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,BCC,CAST,BCC,6.7,167
409,80,10.1007/s11661-005-0218-9,Al1 Co0.5 Cr0.5 Cu0.5 Fe0.5 Ni0.5,BCC,S,AC,,6.7,,C,25.0,1620.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,BCC,CAST,BCC,6.7,167
410,80,10.1007/s11661-005-0218-9,Al1 Co0.5 Cr0.5 Cu0.5 Fe0.5 Ni0.5,BCC,S,AC,,6.7,,C,600.0,805.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,BCC,CAST,BCC,6.7,167
411,80,10.1007/s11661-005-0218-9,Al1 Co0.5 Cr0.5 Cu0.5 Fe0.5 Ni0.5,BCC,S,AC,,6.7,,C,500.0,1120.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,BCC,CAST,BCC,6.7,167
412,80,10.1007/s11661-005-0218-9,Al1 Co0.5 Cr0.5 Cu0.5 Fe0.5 Ni0.5,BCC,S,AC,,6.7,,C,700.0,567.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,BCC,CAST,BCC,6.7,167
413,80,10.1007/s11661-005-0218-9,Al1 Co0.5 Cr0.5 Cu0.5 Fe0.5 Ni0.5,BCC,S,AC,,6.7,,C,900.0,214.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,BCC,CAST,BCC,6.7,167
414,80,10.1007/s11661-005-0218-9,Al1 Co0.5 Cr0.5 Cu0.5 Fe0.5 Ni0.5,BCC,S,AC,,6.7,,C,800.0,302.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,BCC,CAST,BCC,6.7,167
415,80,10.1007/s11661-005-0218-9,Al1 Co1 Cr1 Cu1 Fe1 Ni1,FCC+BCC,M,AC,,7.4,,C,1000.0,47.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,other,CAST,FCC+BCC,7.4,
416,80,10.1007/s11661-005-0218-9,Al1 Co1 Cr1 Cu1 Fe1 Ni1,FCC+BCC,M,AC,,7.4,,C,25.0,948.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,other,CAST,FCC+BCC,7.4,
417,80,10.1007/s11661-005-0218-9,Al1 Co1 Cr1 Cu1 Fe1 Ni1,FCC+BCC,M,AC,,7.4,,C,600.0,561.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,other,CAST,FCC+BCC,7.4,
418,80,10.1007/s11661-005-0218-9,Al1 Co1 Cr1 Cu1 Fe1 Ni1,FCC+BCC,M,AC,,7.4,,C,700.0,307.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,other,CAST,FCC+BCC,7.4,
419,80,10.1007/s11661-005-0218-9,Al1 Co1 Cr1 Cu1 Fe1 Ni1,FCC+BCC,M,AC,,7.4,,C,800.0,172.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,other,CAST,FCC+BCC,7.4,
420,80,10.1007/s11661-005-0218-9,Al1 Co1 Cr1 Cu1 Fe1 Ni1,FCC+BCC,M,AC,,7.4,,C,900.0,98.0,,,,,,,,,,,,,,64,Mechanical performance of the Al x CoCrCuFeNi high-entropy alloy system with multiprincipal elements,2005.0,10.1007/s11661-005-0218-9,http://dx.doi.org/10.1007/s11661-005-0218-9,10.1007/s11661-005-0218-9,other,CAST,FCC+BCC,7.4,
421,81,10.1016/j.jallcom.2015.11.050,Al1 Cr1 Mo1 Nb1 Ti1,BCC,S,AC,,6.6,,C,25.0,,,,,,,92.0,undetectable,,,,,,,65,Microstructure and mechanical properties at elevated temperatures of a new Al-containing refractory high-entropy alloy Nb-Mo-Cr-Ti-Al,2016.0,10.1016/j.jallcom.2015.11.050,http://dx.doi.org/10.1016/j.jallcom.2015.11.050,10.1016/j.jallcom.2015.11.050,BCC,CAST,BCC,6.6,180
422,81,10.1016/j.jallcom.2015.11.050,Al1 Cr1 Mo1 Nb1 Ti1,BCC,S,AC,,6.6,,C,400.0,1080.0,1100.0,0.02,,,,92.0,undetectable,,,,,,,65,Microstructure and mechanical properties at elevated temperatures of a new Al-containing refractory high-entropy alloy Nb-Mo-Cr-Ti-Al,2016.0,10.1016/j.jallcom.2015.11.050,http://dx.doi.org/10.1016/j.jallcom.2015.11.050,10.1016/j.jallcom.2015.11.050,BCC,CAST,BCC,6.6,180
423,81,10.1016/j.jallcom.2015.11.050,Al1 Cr1 Mo1 Nb1 Ti1,BCC,S,AC,,6.6,,C,600.0,1060.0,1170.0,0.025,,,,92.0,undetectable,,,,,,,65,Microstructure and mechanical properties at elevated temperatures of a new Al-containing refractory high-entropy alloy Nb-Mo-Cr-Ti-Al,2016.0,10.1016/j.jallcom.2015.11.050,http://dx.doi.org/10.1016/j.jallcom.2015.11.050,10.1016/j.jallcom.2015.11.050,BCC,CAST,BCC,6.6,180
424,81,10.1016/j.jallcom.2015.11.050,Al1 Cr1 Mo1 Nb1 Ti1,BCC,S,AC,,6.6,,C,800.0,860.0,1000.0,0.02,,,,92.0,undetectable,,,,,,,65,Microstructure and mechanical properties at elevated temperatures of a new Al-containing refractory high-entropy alloy Nb-Mo-Cr-Ti-Al,2016.0,10.1016/j.jallcom.2015.11.050,http://dx.doi.org/10.1016/j.jallcom.2015.11.050,10.1016/j.jallcom.2015.11.050,BCC,CAST,BCC,6.6,180
425,81,10.1016/j.jallcom.2015.11.050,Al1 Cr1 Mo1 Nb1 Ti1,BCC,S,AC,,6.6,,C,1000.0,594.0,630.0,0.15,,,,92.0,undetectable,,,,,,,65,Microstructure and mechanical properties at elevated temperatures of a new Al-containing refractory high-entropy alloy Nb-Mo-Cr-Ti-Al,2016.0,10.1016/j.jallcom.2015.11.050,http://dx.doi.org/10.1016/j.jallcom.2015.11.050,10.1016/j.jallcom.2015.11.050,BCC,CAST,BCC,6.6,180
426,81,10.1016/j.jallcom.2015.11.050,Al1 Cr1 Mo1 Nb1 Ti1,BCC,S,AC,,6.6,,C,1200.0,105.0,116.0,0.24,,,,92.0,undetectable,,,,,,,65,Microstructure and mechanical properties at elevated temperatures of a new Al-containing refractory high-entropy alloy Nb-Mo-Cr-Ti-Al,2016.0,10.1016/j.jallcom.2015.11.050,http://dx.doi.org/10.1016/j.jallcom.2015.11.050,10.1016/j.jallcom.2015.11.050,BCC,CAST,BCC,6.6,180
427,Couzinie_11,10.1007/s11661-017-4386-1,Al1 Cr1 Mo1 Nb1 Ti1,BCC,S,A,,6.6,,C,600.0,930.0,,,,,,92.0,undetectable,,,,,,,67,Contribution of Lattice Distortion to Solid Solution Strengthening in a Series of Refractory High Entropy Alloys,2017.0,10.1007/s11661-017-4386-1,http://dx.doi.org/10.1007/s11661-017-4386-1,10.1007/s11661-017-4386-1,BCC,ANNEAL,BCC,6.6,180
428,Couzinie_11,10.1007/s11661-017-4386-1,Al1 Cr1 Mo1 Nb1 Ti1,BCC,S,A,,6.6,,C,800.0,875.0,,,,,,,,,,,,,,67,Contribution of Lattice Distortion to Solid Solution Strengthening in a Series of Refractory High Entropy Alloys,2017.0,10.1007/s11661-017-4386-1,http://dx.doi.org/10.1007/s11661-017-4386-1,10.1007/s11661-017-4386-1,BCC,ANNEAL,BCC,6.6,180
429,Couzinie_11,10.1007/s11661-017-4386-1,Al1 Cr1 Mo1 Nb1 Ti1,BCC,S,A,,6.6,,C,1000.0,550.0,,,,,,,,,,,,,,67,Contribution of Lattice Distortion to Solid Solution Strengthening in a Series of Refractory High Entropy Alloys,2017.0,10.1007/s11661-017-4386-1,http://dx.doi.org/10.1007/s11661-017-4386-1,10.1007/s11661-017-4386-1,BCC,ANNEAL,BCC,6.6,180
430,Couzinie_11,10.1007/s11661-017-4386-1,Al1 Cr1 Mo1 Nb1 Ti1,BCC,S,A,,6.6,,C,1200.0,150.0,,,,,,,,,,,,,,67,Contribution of Lattice Distortion to Solid Solution Strengthening in a Series of Refractory High Entropy Alloys,2017.0,10.1007/s11661-017-4386-1,http://dx.doi.org/10.1007/s11661-017-4386-1,10.1007/s11661-017-4386-1,BCC,ANNEAL,BCC,6.6,180
431,Couzinie_11,10.1007/s11661-017-4386-1,Al1 Cr1 Mo1 Ti1,BCC,S,A,,6.0,,C,400.0,1070.0,,,,,,,,,,,,,,67,Contribution of Lattice Distortion to Solid Solution Strengthening in a Series of Refractory High Entropy Alloys,2017.0,10.1007/s11661-017-4386-1,http://dx.doi.org/10.1007/s11661-017-4386-1,10.1007/s11661-017-4386-1,BCC,ANNEAL,BCC,6.2,198
432,Couzinie_11,10.1007/s11661-017-4386-1,Al1 Cr1 Mo1 Ti1,BCC,S,A,,6.0,,C,600.0,1020.0,,,,,,,,,,,,,,67,Contribution of Lattice Distortion to Solid Solution Strengthening in a Series of Refractory High Entropy Alloys,2017.0,10.1007/s11661-017-4386-1,http://dx.doi.org/10.1007/s11661-017-4386-1,10.1007/s11661-017-4386-1,BCC,ANNEAL,BCC,6.2,198
433,Couzinie_11,10.1007/s11661-017-4386-1,Al1 Cr1 Mo1 Ti1,BCC,S,A,,6.0,,C,800.0,875.0,,,,,,,,,,,,,,67,Contribution of Lattice Distortion to Solid Solution Strengthening in a Series of Refractory High Entropy Alloys,2017.0,10.1007/s11661-017-4386-1,http://dx.doi.org/10.1007/s11661-017-4386-1,10.1007/s11661-017-4386-1,BCC,ANNEAL,BCC,6.2,198
434,Couzinie_11,10.1007/s11661-017-4386-1,Al1 Cr1 Mo1 Ti1,BCC,S,A,,6.0,,C,1000.0,375.0,,,,,,,,,,,,,,67,Contribution of Lattice Distortion to Solid Solution Strengthening in a Series of Refractory High Entropy Alloys,2017.0,10.1007/s11661-017-4386-1,http://dx.doi.org/10.1007/s11661-017-4386-1,10.1007/s11661-017-4386-1,BCC,ANNEAL,BCC,6.2,198
435,Couzinie_11,10.1007/s11661-017-4386-1,Al1 Cr1 Mo1 Ti1,BCC,S,A,,6.0,,C,1200.0,100.0,,,,,,,,,,,,,,67,Contribution of Lattice Distortion to Solid Solution Strengthening in a Series of Refractory High Entropy Alloys,2017.0,10.1007/s11661-017-4386-1,http://dx.doi.org/10.1007/s11661-017-4386-1,10.1007/s11661-017-4386-1,BCC,ANNEAL,BCC,6.2,198
436,Couzinie_11,10.1007/s11661-017-4386-1,Al1 Mo1 Nb1 Ti1,BCC,S,A,,6.5,,C,600.0,520.0,,,,,,,,,,,,,,67,Contribution of Lattice Distortion to Solid Solution Strengthening in a Series of Refractory High Entropy Alloys,2017.0,10.1007/s11661-017-4386-1,http://dx.doi.org/10.1007/s11661-017-4386-1,10.1007/s11661-017-4386-1,BCC,ANNEAL,BCC,6.5,155
437,Couzinie_11,10.1007/s11661-017-4386-1,Al1 Mo1 Nb1 Ti1,BCC,S,A,,6.5,,C,800.0,500.0,,,,,,,,,,,,,,67,Contribution of Lattice Distortion to Solid Solution Strengthening in a Series of Refractory High Entropy Alloys,2017.0,10.1007/s11661-017-4386-1,http://dx.doi.org/10.1007/s11661-017-4386-1,10.1007/s11661-017-4386-1,BCC,ANNEAL,BCC,6.5,155
438,Couzinie_11,10.1007/s11661-017-4386-1,Al1 Mo1 Nb1 Ti1,BCC,S,A,,6.5,,C,1000.0,540.0,,,,,,,,,,,,,,67,Contribution of Lattice Distortion to Solid Solution Strengthening in a Series of Refractory High Entropy Alloys,2017.0,10.1007/s11661-017-4386-1,http://dx.doi.org/10.1007/s11661-017-4386-1,10.1007/s11661-017-4386-1,BCC,ANNEAL,BCC,6.5,155
439,Couzinie_11,10.1007/s11661-017-4386-1,Al1 Mo1 Nb1 Ti1,BCC,S,A,,6.5,,C,1200.0,200.0,,,,,,,,,,,,,,67,Contribution of Lattice Distortion to Solid Solution Strengthening in a Series of Refractory High Entropy Alloys,2017.0,10.1007/s11661-017-4386-1,http://dx.doi.org/10.1007/s11661-017-4386-1,10.1007/s11661-017-4386-1,BCC,ANNEAL,BCC,6.5,155
440,Couzinie_14,10.1016/j.msea.2017.08.019,Al1 Nb1 Ti1 V1,B2,S,A,,5.5,,C,600.0,780.0,1005.0,,,,,,,,,,,,,68,Structure and mechanical properties of B2 ordered refractory AlNbTiVZr x (x = 0–1.5) high-entropy alloys,2017.0,10.1016/j.msea.2017.08.019,http://dx.doi.org/10.1016/j.msea.2017.08.019,10.1016/j.msea.2017.08.019,other,ANNEAL,B2,5.5,
441,Couzinie_14,10.1016/j.msea.2017.08.019,Al1 Nb1 Ti1 V1,B2,S,A,,5.5,,C,800.0,560.0,700.0,,,,,,,,,,,,,68,Structure and mechanical properties of B2 ordered refractory AlNbTiVZr x (x = 0–1.5) high-entropy alloys,2017.0,10.1016/j.msea.2017.08.019,http://dx.doi.org/10.1016/j.msea.2017.08.019,10.1016/j.msea.2017.08.019,other,ANNEAL,B2,5.5,
442,Couzinie_14,10.1016/j.msea.2017.08.019,Al1 Nb1 Ti1 V1,B2,S,A,,5.5,,C,25.0,1000.0,1280.0,,,,,,,,,,,,,68,Structure and mechanical properties of B2 ordered refractory AlNbTiVZr x (x = 0–1.5) high-entropy alloys,2017.0,10.1016/j.msea.2017.08.019,http://dx.doi.org/10.1016/j.msea.2017.08.019,10.1016/j.msea.2017.08.019,other,ANNEAL,B2,5.5,
443,Couzinie_14,10.1016/j.msea.2017.08.019,Al1 Nb1 Ti1 V1 Zr1,B2+Al3Zr5+Laves,M,A,,5.7,,C,600.0,1155.0,1385.0,,,,,,,,,,,,,68,Structure and mechanical properties of B2 ordered refractory AlNbTiVZr x (x = 0–1.5) high-entropy alloys,2017.0,10.1016/j.msea.2017.08.019,http://dx.doi.org/10.1016/j.msea.2017.08.019,10.1016/j.msea.2017.08.019,other,ANNEAL,B2+Laves+Sec.,5.7,
444,Couzinie_14,10.1016/j.msea.2017.08.019,Al1 Nb1 Ti1 V1 Zr1,B2+Al3Zr5+Laves,M,A,,5.7,,C,800.0,550.0,600.0,,,,,,,,,,,,,68,Structure and mechanical properties of B2 ordered refractory AlNbTiVZr x (x = 0–1.5) high-entropy alloys,2017.0,10.1016/j.msea.2017.08.019,http://dx.doi.org/10.1016/j.msea.2017.08.019,10.1016/j.msea.2017.08.019,other,ANNEAL,B2+Laves+Sec.,5.7,
445,Couzinie_14,10.1016/j.msea.2017.08.019,Al1 Nb1 Ti1 V1 Zr1,B2+Al3Zr5+Laves,M,A,,5.7,,C,25.0,1500.0,1675.0,,,,,,,,,,,,,68,Structure and mechanical properties of B2 ordered refractory AlNbTiVZr x (x = 0–1.5) high-entropy alloys,2017.0,10.1016/j.msea.2017.08.019,http://dx.doi.org/10.1016/j.msea.2017.08.019,10.1016/j.msea.2017.08.019,other,ANNEAL,B2+Laves+Sec.,5.7,
446,Couzinie_14,10.1016/j.msea.2017.08.019,Al1 Nb1 Ti1 V1 Zr0.1,B2+Al3Zr5,M,A,,5.5,,C,600.0,975.0,1085.0,,,,,,,,,,,,,68,Structure and mechanical properties of B2 ordered refractory AlNbTiVZr x (x = 0–1.5) high-entropy alloys,2017.0,10.1016/j.msea.2017.08.019,http://dx.doi.org/10.1016/j.msea.2017.08.019,10.1016/j.msea.2017.08.019,other,ANNEAL,B2+Sec.,5.5,
447,Couzinie_14,10.1016/j.msea.2017.08.019,Al1 Nb1 Ti1 V1 Zr0.1,B2+Al3Zr5,M,A,,5.5,,C,800.0,865.0,920.0,,,,,,,,,,,,,68,Structure and mechanical properties of B2 ordered refractory AlNbTiVZr x (x = 0–1.5) high-entropy alloys,2017.0,10.1016/j.msea.2017.08.019,http://dx.doi.org/10.1016/j.msea.2017.08.019,10.1016/j.msea.2017.08.019,other,ANNEAL,B2+Sec.,5.5,
448,Couzinie_14,10.1016/j.msea.2017.08.019,Al1 Nb1 Ti1 V1 Zr0.1,B2+Al3Zr5,M,A,,5.5,,C,25.0,1290.0,1395.0,,,,,,,,,,,,,68,Structure and mechanical properties of B2 ordered refractory AlNbTiVZr x (x = 0–1.5) high-entropy alloys,2017.0,10.1016/j.msea.2017.08.019,http://dx.doi.org/10.1016/j.msea.2017.08.019,10.1016/j.msea.2017.08.019,other,ANNEAL,B2+Sec.,5.5,
449,Couzinie_14,10.1016/j.msea.2017.08.019,Al1 Nb1 Ti1 V1 Zr0.25,B2+Al3Zr5,M,A,,5.6,,C,600.0,1065.0,1260.0,,,,,,,,,,,,,68,Structure and mechanical properties of B2 ordered refractory AlNbTiVZr x (x = 0–1.5) high-entropy alloys,2017.0,10.1016/j.msea.2017.08.019,http://dx.doi.org/10.1016/j.msea.2017.08.019,10.1016/j.msea.2017.08.019,other,ANNEAL,B2+Sec.,5.5,
450,Couzinie_14,10.1016/j.msea.2017.08.019,Al1 Nb1 Ti1 V1 Zr0.25,B2+Al3Zr5,M,A,,5.6,,C,800.0,855.0,865.0,,,,,,,,,,,,,68,Structure and mechanical properties of B2 ordered refractory AlNbTiVZr x (x = 0–1.5) high-entropy alloys,2017.0,10.1016/j.msea.2017.08.019,http://dx.doi.org/10.1016/j.msea.2017.08.019,10.1016/j.msea.2017.08.019,other,ANNEAL,B2+Sec.,5.5,
451,Couzinie_14,10.1016/j.msea.2017.08.019,Al1 Nb1 Ti1 V1 Zr0.25,B2+Al3Zr5,M,A,,5.6,,C,25.0,1360.0,1480.0,,,,,,,,,,,,,68,Structure and mechanical properties of B2 ordered refractory AlNbTiVZr x (x = 0–1.5) high-entropy alloys,2017.0,10.1016/j.msea.2017.08.019,http://dx.doi.org/10.1016/j.msea.2017.08.019,10.1016/j.msea.2017.08.019,other,ANNEAL,B2+Sec.,5.5,
452,Couzinie_14,10.1016/j.msea.2017.08.019,Al1 Nb1 Ti1 V1 Zr0.5,B2+Al3Zr5+Laves,M,A,,5.6,,C,600.0,1135.0,1425.0,,,,,,,,,,,,,68,Structure and mechanical properties of B2 ordered refractory AlNbTiVZr x (x = 0–1.5) high-entropy alloys,2017.0,10.1016/j.msea.2017.08.019,http://dx.doi.org/10.1016/j.msea.2017.08.019,10.1016/j.msea.2017.08.019,other,ANNEAL,B2+Laves+Sec.,5.6,
453,Couzinie_14,10.1016/j.msea.2017.08.019,Al1 Nb1 Ti1 V1 Zr0.5,B2+Al3Zr5+Laves,M,A,,5.6,,C,800.0,675.0,740.0,,,,,,,,,,,,,68,Structure and mechanical properties of B2 ordered refractory AlNbTiVZr x (x = 0–1.5) high-entropy alloys,2017.0,10.1016/j.msea.2017.08.019,http://dx.doi.org/10.1016/j.msea.2017.08.019,10.1016/j.msea.2017.08.019,other,ANNEAL,B2+Laves+Sec.,5.6,
